1,training,0.0,0.000176712361964944,0.0005239087576654584,0.0031857262308398115
2,training,0.0,0.0030561011185647074,0.0005389969132218774,0.0032789905362532734
3,training,0.0,0.031536147313509684,0.0007242188228692661,0.01878034067266617
4,training,0.0,0.06868422972295468,0.0025965921871082447,0.08797966637137866
5,training,0.0,0.10758163518977443,0.007678781359886824,0.16882360945005787
6,training,0.0,0.16514274193103892,0.020339098831016558,0.25781928299862367
7,training,0.08395691937039979,0.18429117689866822,0.025645892469354233,0.2833279999798933
8,training,0.08395691937039979,0.22190452236787622,0.03761678746879112,0.33119519859481195
9,training,0.08395691937039979,0.2591030863087008,0.05130461854147779,0.37295701371666146
10,training,0.08395691937039979,0.31386055803095486,0.07464416510363675,0.43350525124828415
11,training,0.08395691937039979,0.3495627216866268,0.09192052699166782,0.4667632000789374
12,training,0.08980454143364708,0.3673339515448772,0.1010142302589218,0.47777732765471376
13,training,0.08980454143364708,0.4025920976920237,0.11962135625195722,0.4918975025834081
14,training,0.08980454143364708,0.43755254856609044,0.13866363820765978,0.5051642460216131
15,training,0.08980454143364708,0.47236091182033185,0.15816044457627867,0.5148295713559468
16,training,0.08980454143364708,0.5241897722223449,0.18801612135668644,0.5317517336948769
17,training,0.08980454143364708,0.541344810385024,0.19818158225586005,0.536926471071463
18,training,0.11686080381606415,0.5755695337595276,0.2187240260284883,0.5434732773123715
19,training,0.11686080381606415,0.6088590065450569,0.23886754731543478,0.5367859972175971
20,training,0.11686080381606415,0.6439670139801665,0.2588578573716357,0.49418927650336486
21,training,0.11686080381606415,0.6798174526025292,0.27710810927380913,0.45007919866554885
22,training,0.11686080381606415,0.7164117154620411,0.2939520025561571,0.4134697660367454
23,training,0.11686080381606415,0.7535701037809348,0.3095550272434927,0.38369949272881354
24,training,0.12916738946584716,0.7907810181875701,0.324090019102855,0.3618501813607064
25,training,0.12916738946584716,0.8286042592688388,0.337959421722804,0.34046047680325464
26,training,0.12916738946584716,0.8664988592669104,0.35093466766994774,0.3204891614125929
27,training,0.12916738946584716,0.9045932232643631,0.36324309215282075,0.3063343035364936
28,training,0.12916738946584716,0.9429628682914813,0.3751603728251978,0.29634629917654826
29,training,0.12916738946584716,1.000436293362053,0.39219764676522206,0.2789468066068142
30,training,0.09529535414070238,1.0197886865294363,0.39767587505459817,0.27259772342299055
31,training,0.09529535414070238,1.0583568911308496,0.4082670941642828,0.2657830838728408
32,training,0.09529535414070238,1.0968693306528423,0.41873276197144876,0.26458587346226065
33,training,0.09529535414070238,1.135570475106425,0.429186385041842,0.26277389168759024
34,training,0.09529535414070238,1.1740284777006824,0.4395221921913264,0.2618974088802428
35,training,0.09529535414070238,1.212662836143443,0.4498869302470933,0.26290241860736274
36,training,0.05619338101796623,1.251296611899186,0.4603951288774492,0.2708247189152443
37,training,0.05619338101796623,1.2895707316414016,0.4712479643144495,0.28113754270778013
38,training,0.05619338101796623,1.3280284102463755,0.4825167525679241,0.28577595652829796
39,training,0.05619338101796623,1.366325632561448,0.4937422206131859,0.28414305814324575
40,training,0.05619338101796623,1.4047496729596303,0.5048633232827656,0.27668335623365403
41,training,0.05619338101796623,1.4434107832556502,0.5156001390678048,0.26505241501633064
42,training,0.05684626836191497,1.4819600450292425,0.5258401115855791,0.25544465925905613
43,training,0.05684626836191497,1.5207949233395615,0.5358436208308113,0.24879350808259557
44,training,0.05684626836191497,1.5594737865560329,0.5454966256482243,0.2358040038853717
45,training,0.05684626836191497,1.598564405368006,0.5544157723718988,0.21183536018164065
46,training,0.05684626836191497,1.6379178335540405,0.5623836545068281,0.18811352078710156
47,training,0.05684626836191497,1.6774442900577962,0.5694738178774417,0.1673073785904104
48,training,0.017659668561155285,1.7170864834514492,0.575753569836104,0.14754690232553974
49,training,0.017659668561155285,1.7565688800336783,0.5815144469511749,0.1523420568462859
50,training,0.017659668561155285,1.795809508764803,0.588055788768606,0.17829390446128152
51,training,0.017659668561155285,1.8348905433193963,0.5955952290134396,0.2014099963075057
52,training,0.017659668561155285,1.873806350233087,0.6039492754118149,0.21996288351065088
53,training,0.017659668561155285,1.9126785287592014,0.6129013251711146,0.23105739265565037
54,training,0.020192244706554695,1.9514337513987232,0.6221893601557609,0.23881468614340742
55,training,0.020192244706554695,1.9901623423788573,0.6316962901035078,0.24067139295714446
56,training,0.020192244706554695,2.02907754758316,0.6412252464702917,0.23898955835335006
57,training,0.020192244706554695,2.067848354208864,0.6506784034943436,0.2387860809904901
58,training,0.020192244706554695,2.1066497634632286,0.6600932169237854,0.23707733896409708
59,training,0.020192244706554695,2.145523190410532,0.6694768401348193,0.2374946449319904
60,training,0.05470966579691915,2.1842842307720534,0.6788974904655678,0.23870259574167585
61,training,0.05470966579691915,2.223154672915678,0.6883852424412771,0.24018110914051594
62,training,0.05470966579691915,2.2619154295522277,0.69796512161435,0.24484633145008233
