1,test,0,0.18384374678134915,0.0,-10.185068219068109,28.441720581716158,-1.5667703888662756
2,test,0,0.1685155350714922,0.0,-10.184981725756861,28.423164140168776,-1.5662364209978419
3,test,0,0.1756420731544495,0.0,-10.184748086331687,28.383657032540203,-1.5631381546930712
4,test,0,0.1776363700628281,0.0,-10.184362810410825,28.343806805905846,-1.5593532030937387
5,test,0,0.1793737504631281,0.0,-10.183840538691857,28.30368405173387,-1.5560212956872668
6,test,0,0.16369025409221652,0.0,-10.183192514442519,28.263828925755565,-1.5530732167909318
7,test,0,0.17900670692324638,0.0,-10.182438989102966,28.223860185321975,-1.551078784764204
8,test,0,0.1616153679788113,0.10659343303590676,-10.181628608482068,28.183737595212765,-1.549656789958787
9,test,0,0.020982343703508377,0.10659343303590676,-10.180751787864889,28.14395026287627,-1.5484569201263618
10,test,0,0.022568065673112873,0.10659343303590676,-10.179841410249852,28.103860836345227,-1.5478953316844133
11,test,0,0.023139771074056625,0.10659343303590676,-10.178922582173191,28.063926593118516,-1.5474498070325207
12,test,0,0.02114007994532585,0.10659343303590676,-10.17798131449092,28.02400540250888,-1.5472928430410402
13,test,0,0.023035097867250443,0.10659343303590676,-10.17704584761449,27.98384864475905,-1.5474642549906545
14,test,0,0.023041021078824993,0.10833949301449611,-10.176108955637932,27.94404516994042,-1.547438658130217
15,test,0,0.05532054603099824,0.10833949301449611,-10.175175880051723,27.904001544659934,-1.5477871750943772
16,test,0,0.056683074682950974,0.10833949301449611,-10.174269796730336,27.86398497667317,-1.5481217904516638
17,test,0,0.05532662943005562,0.10833949301449611,-10.173369248291696,27.82410517517808,-1.5485835457879389
18,test,0,0.05594196170568466,0.10833949301449611,-10.172490361332049,27.783961574905003,-1.54928314034228
19,test,0,0.05535736307501792,0.10833949301449611,-10.171639888295736,27.744104226470636,-1.5496394182418494
20,test,0,0.05622611194849014,0.11601429821382081,-10.170801198804908,27.70411044340196,-1.5502849493646604
21,test,0,0.12236966565251353,0.11601429821382081,-10.16999939240875,27.663997122306487,-1.5508886300123348
22,test,0,0.12162395194172859,0.11601429821382081,-10.169208802658346,27.624178205460943,-1.551386671581865
23,test,0,0.10587329044938086,0.11601429821382081,-10.168441455766738,27.584067745294924,-1.552107057240855
24,test,0,0.12152696028351784,0.11601429821382081,-10.167707894417827,27.544142272897307,-1.5524946864217222
25,test,0,0.12221771106123927,0.12301986173445958,-10.16698458004603,27.504199842724503,-1.5531473228391075
26,test,0,0.10630032420158386,0.12301986173445958,-10.166299343602255,27.464033619799014,-1.5538290573183873
27,test,0,0.1217428408563137,0.12301986173445958,-10.165618199916164,27.42423290182257,-1.554114214486569
28,test,0,0.12269511073827744,0.12301986173445958,-10.164958663530088,27.384170556232686,-1.554765145106534
29,test,0,0.12344715744256973,0.12301986173445958,-10.164331279238795,27.34416623601712,-1.5550246196281914
30,test,0,0.12233878672122953,0.12301986173445958,-10.16370907229476,27.3042732301153,-1.5555923762309
31,test,0,0.10618634521961212,0.1204597580623888,-10.163112770756353,27.26411839410204,-1.5562362592551306
32,test,0,0.12988138198852542,0.1204597580623888,-10.162533011113137,27.22427078270951,-1.5563802127904687
33,test,0,0.1227482333779335,0.1204597580623888,-10.161963425888816,27.184259885471754,-1.5569925694316933
34,test,0,0.12320540100336075,0.1204597580623888,-10.161428295988138,27.14417742992063,-1.5571727003575015
