1,training,0.9634125232696533,2.8114108741283417,0.0,-10.185069024666024,28.441720857124995,-1.5667753855124005
2,training,7.9827799797058105,0.7404594570398331,0.0,-10.185240199887863,28.44319765123136,-1.356037448862725
3,training,0.3837760090827942,1.0419734418392181,0.21291492805644807,-10.184747337779589,28.442535922230554,-1.0253346856575765
4,training,0.5116955637931824,1.1674703359603882,0.21291492805644807,-10.181906856641298,28.43869674084493,-0.8444145491298674
5,training,1.427487850189209,1.8461359031498432,0.3304147388589168,-10.164051211861757,28.427533210438167,-0.3517727081252138
6,training,1.20879328250885,1.3035650551319122,0.3481164512498054,-10.138900878364776,28.42248242960103,-0.05617670358074268
7,training,0.7725277543067932,0.8745079636573792,0.3812944382847774,-10.121800141529553,28.42293792115708,0.10931165697744132
8,training,0.5652365684509277,0.4428495168685913,0.4235734395931718,-10.086609589384656,28.43245491689507,0.4367724268243271
9,training,0.5895030498504639,0.04009127616882324,0.4573383524358164,-10.043948057325709,28.466069852846037,0.933081370665252
10,training,0.6184379458427429,0.21786940097808838,0.49743628887654323,-10.034298561559094,28.481580470010883,1.0986359124103366
11,training,0.44581231474876404,0.3892529010772705,0.5116302971640811,-10.023034146998615,28.516864684505176,1.4269566431347218
12,training,0.4205750823020935,0.9267889857292175,0.5258127014331945,-10.028360309645388,28.5718162928784,1.9010867713657955
13,training,0.49122899770736694,0.9278902411460876,0.5247101436214969,-10.044482495201581,28.602229532176562,2.226408023702329
14,training,0.4784430265426636,0.5778099298477173,0.5153413380935431,-10.056953214691681,28.61579367486807,2.4039697032179013
15,training,0.4060266613960266,0.13701975345611572,0.49476189092241624,-10.08764061428242,28.6352003612564,2.7473250476214575
16,training,0.3317287862300873,0.04366147518157959,0.4708243025488788,-10.12354015068464,28.643730097668186,3.0619677160057996
17,training,0.22820651531219482,0.21350705623626687,0.4298216386292046,-10.178629937809163,28.636235386385295,-2.7901360423420694
18,training,0.22335383296012878,0.3466163873672483,0.3820689028660074,-10.19555142488213,28.628694312195844,-2.655678715185002
19,training,0.19764843583106995,0.1285433769226072,0.3502828433469789,-10.226002854350835,28.607217272590457,-2.4071824499836856
20,training,0.2807789742946625,0.04620271921157837,0.3145481834553745,-10.261178630989082,28.562743745679086,-2.0719129036144923
21,training,0.2778468430042267,0.0008314251899718128,0.2861575314855137,-10.27601215053211,28.527603377666647,-1.8721049780664485
22,training,0.2536250650882721,0.020249009132385254,0.2861575314855137,-10.280850317345044,28.509241221169223,-1.7883268163558699
23,training,0.2717890441417694,0.44203484058380127,0.2404666949294017,-10.286596381619562,28.451631899942537,-1.5509589376617232
24,training,0.2518598139286041,0.5365303158760071,0.2404666949294017,-10.285574303339164,28.43327848797402,-1.4840357932507346
25,training,0.25443917512893677,0.8627059608697891,0.20749508034470937,-10.280330828140086,28.395401551186637,-1.3866074987679544
26,training,0.14552748203277588,0.8490288406610489,0.20749508034470937,-10.271417810183857,28.357128423089996,-1.3103917920850525
27,training,0.3899853229522705,0.9021110832691193,0.20749508034470937,-10.260589326797403,28.318769471670862,-1.2807917533085225
28,training,0.35341784358024597,0.6085720062255859,0.20749508034470937,-10.248820246799934,28.281217049237974,-1.2653201034168258
29,training,0.32903963327407837,0.5091406852006912,0.20749508034470937,-10.237328561625404,28.242515327792105,-1.2990371093455988
30,training,0.34090662002563477,0.3905547261238098,0.20749508034470937,-10.22726742246711,28.20382229886662,-1.33673339240283
31,training,0.6081202626228333,0.3807082027196884,0.1666940887823457,-10.215349012027326,28.14436144274044,-1.4095111921040409
32,training,0.4855508506298065,0.5395236015319824,0.1666940887823457,-10.209750054043866,28.104463999236,-1.4528119983478907
33,training,0.32821717858314514,0.7368984073400497,0.1666940887823457,-10.20578516464537,28.06440735631223,-1.491102266054483
34,training,0.2595944106578827,0.8081831485033035,0.1666940887823457,-10.204359418930894,28.044268638489577,-1.5081852795294795
