1,training,0.0,0.00017842751517358358,0.0005289289440950193,0.003216915408553636
2,training,0.0,0.004756825052754002,0.0005496167393916435,0.0033447223507431993
3,training,0.0,0.033439942361061195,0.001004025890150393,0.03951440680087823
4,training,0.0,0.0703389491085555,0.003947662445031166,0.12406945044282426
5,training,0.0,0.10870874645863533,0.01035882686127276,0.20241549209164336
6,training,0.07936556563165799,0.14697947644436263,0.019350469415580857,0.25528797398876873
7,training,0.07936556563165799,0.1852729094719624,0.030229968884098277,0.2979994451870676
8,training,0.07936556563165799,0.22285074126510843,0.042610818918012314,0.3373125552896003
9,training,0.07936556563165799,0.2601423201033189,0.05636849379737173,0.3686429242772791
10,training,0.07936556563165799,0.297148359883043,0.07128972162533508,0.39804084991681654
11,training,0.07936556563165799,0.333387931768526,0.0871811792676128,0.427905966965533
12,training,0.0797991550309245,0.3678638986476876,0.10314464411741146,0.4343720441523638
13,training,0.0797991550309245,0.40403354332858976,0.11997870866847905,0.4350511682625261
14,training,0.0797991550309245,0.4402982452810197,0.13675171355984803,0.43038212402510123
15,training,0.0797991550309245,0.47683842790270997,0.15335918701588325,0.4217244890122967
16,training,0.0797991550309245,0.5132907104136998,0.16954949169101793,0.41503455556414237
17,training,0.0797991550309245,0.5499921107298639,0.18562925520585138,0.4107662109850381
18,training,0.10554774282440124,0.5867097943635046,0.20152225310857644,0.40611575906159014
19,training,0.10554774282440124,0.6234362228377035,0.21712893614981993,0.3959111471719813
20,training,0.10554774282440124,0.6606595191352187,0.23240992256853063,0.3827858024978798
21,training,0.10554774282440124,0.6978747509145461,0.246973689359727,0.361615255652387
22,training,0.10554774282440124,0.7355135429215695,0.2608435419810641,0.3453158715413239
23,training,0.10554774282440124,0.7734498711175333,0.2741697812357277,0.33097159557670996
24,training,0.09279502195359075,0.8112243866380917,0.2869508896876891,0.3227505708141577
25,training,0.09279502195359075,0.8493676978390514,0.29955247000944935,0.3149039152591857
26,training,0.09279502195359075,0.8874323412683371,0.3117886196308375,0.3072445859091283
27,training,0.09279502195359075,0.9255539203435157,0.32377789748942537,0.30370037674347256
28,training,0.09279502195359075,0.9638400323980603,0.3357608661272848,0.3036917020471486
29,training,0.09279502195359075,1.0018626718918675,0.34766538341398806,0.30226228328998045
30,training,0.0662357485421783,1.0401828211759039,0.3595008438782071,0.2959492673700269
31,training,0.0662357485421783,1.078463045792169,0.37109270471679856,0.2923319559234739
32,training,0.0662357485421783,1.1166825654471761,0.38256621004993263,0.2911488783848951
33,training,0.0662357485421783,1.1551413102688948,0.3940635401179577,0.2895977250029493
34,training,0.0662357485421783,1.1933526116795652,0.40541993283803696,0.2868122719438737
35,training,0.0662357485421783,1.2316781472672627,0.41679232725665055,0.2919246047224574
36,training,0.031214999647697344,1.2699542050552484,0.42843908634013317,0.298867215865219
37,training,0.031214999647697344,1.308031029364355,0.44019161459459455,0.29862409575093135
38,training,0.031214999647697344,1.3463705126517351,0.4519870163982739,0.2984895422517335
39,training,0.031214999647697344,1.3844825863928327,0.4637492649677759,0.2998216371698818
